no,who,area,pond,Temp,month,sampling,sampler,sample,samplertype,samplevolume,sample_lab_ml,sample_scanned,Multiplier,sizegroup,group,subgroup,adult_or_instar,subsubgroup,species,LEPU,WEPU,Lmm,Wmm,L_micrometer,W_micrometer,Volume_micrometercubed,Volume_nanolitre,WW,FW,DW,DWC
1337,Darcy,Silwood,E1,4,April,1,zooplankton net,324,Net,V=pr2h ,50,15,3.333333333,zooplankton,Rotifera,monogonont rotifers,adult,na,Keratella quadarata conf.,0.5,0.5,0.0125,0.0125,12.5,12.5,1022.653859,0.001022654,0.001022654,0.001124919,0.00028123,0.000112492
1338,Darcy,Silwood,E1,4,April,1,zooplankton net,325,Net,V=pr2h ,50,15,3.333333333,zooplankton,Rotifera,monogonont rotifers,adult,na,Keratella quadarata conf.,0.5,0.5,0.0125,0.0125,12.5,12.5,1022.653859,0.001022654,0.001022654,0.001124919,0.00028123,0.000112492
1339,Darcy,Silwood,E1,4,April,1,zooplankton net,326,Net,V=pr2h ,50,15,3.333333333,zooplankton,Rotifera,monogonont rotifers,adult,na,Keratella quadarata conf.,0.5,0.5,0.0125,0.0125,12.5,12.5,1022.653859,0.001022654,0.001022654,0.001124919,0.00028123,0.000112492
1340,Darcy,Silwood,E1,4,April,1,zooplankton net,327,Net,V=pr2h ,50,15,3.333333333,zooplankton,Rotifera,monogonont rotifers,adult,na,Keratella quadarata conf.,0.5,0.5,0.0125,0.0125,12.5,12.5,1022.653859,0.001022654,0.001022654,0.001124919,0.00028123,0.000112492
1341,Darcy,Silwood,E1,4,April,1,zooplankton net,328,Net,V=pr2h ,50,15,3.333333333,zooplankton,Rotifera,monogonont rotifers,adult,na,Keratella quadarata conf.,0.5,0.5,0.0125,0.0125,12.5,12.5,1022.653859,0.001022654,0.001022654,0.001124919,0.00028123,0.000112492
1342,Darcy,Silwood,E1,4,April,1,zooplankton net,329,Net,V=pr2h ,50,15,3.333333333,zooplankton,Rotifera,monogonont rotifers,adult,na,Keratella quadarata conf.,0.5,0.5,0.0125,0.0125,12.5,12.5,1022.653859,0.001022654,0.001022654,0.001124919,0.00028123,0.000112492
1343,Darcy,Silwood,E1,4,April,1,zooplankton net,330,Net,V=pr2h ,50,15,3.333333333,zooplankton,Rotifera,monogonont rotifers,adult,na,Keratella quadarata conf.,0.5,0.5,0.0125,0.0125,12.5,12.5,1022.653859,0.001022654,0.001022654,0.001124919,0.00028123,0.000112492
1344,Darcy,Silwood,E1,4,April,1,zooplankton net,331,Net,V=pr2h ,50,15,3.333333333,zooplankton,Rotifera,monogonont rotifers,adult,na,Keratella quadarata conf.,0.5,0.5,0.0125,0.0125,12.5,12.5,1022.653859,0.001022654,0.001022654,0.001124919,0.00028123,0.000112492
1345,Darcy,Silwood,E1,4,April,1,zooplankton net,332,Net,V=pr2h ,50,15,3.333333333,zooplankton,Rotifera,monogonont rotifers,adult,na,Keratella quadarata conf.,0.5,0.5,0.0125,0.0125,12.5,12.5,1022.653859,0.001022654,0.001022654,0.001124919,0.00028123,0.000112492
1346,Darcy,Silwood,E1,4,April,1,zooplankton net,333,Net,V=pr2h ,50,15,3.333333333,zooplankton,Rotifera,monogonont rotifers,adult,na,Keratella quadarata conf.,0.5,0.5,0.0125,0.0125,12.5,12.5,1022.653859,0.001022654,0.001022654,0.001124919,0.00028123,0.000112492
1347,Darcy,Silwood,E1,4,April,1,zooplankton net,334,Net,V=pr2h ,50,15,3.333333333,zooplankton,Rotifera,monogonont rotifers,adult,na,Keratella quadarata conf.,0.5,0.5,0.0125,0.0125,12.5,12.5,1022.653859,0.001022654,0.001022654,0.001124919,0.00028123,0.000112492
1348,Darcy,Silwood,E1,4,April,1,zooplankton net,335,Net,V=pr2h ,50,15,3.333333333,zooplankton,Rotifera,monogonont rotifers,adult,na,Keratella quadarata conf.,0.5,0.5,0.0125,0.0125,12.5,12.5,1022.653859,0.001022654,0.001022654,0.001124919,0.00028123,0.000112492
1349,Darcy,Silwood,E1,4,April,1,zooplankton net,336,Net,V=pr2h ,50,15,3.333333333,zooplankton,Rotifera,monogonont rotifers,adult,na,Keratella quadarata conf.,0.5,0.5,0.0125,0.0125,12.5,12.5,1022.653859,0.001022654,0.001022654,0.001124919,0.00028123,0.000112492
1350,Darcy,Silwood,E1,4,April,1,zooplankton net,337,Net,V=pr2h ,50,15,3.333333333,zooplankton,Rotifera,monogonont rotifers,adult,na,Keratella quadarata conf.,0.5,0.5,0.0125,0.0125,12.5,12.5,1022.653859,0.001022654,0.001022654,0.001124919,0.00028123,0.000112492
1351,Darcy,Silwood,E1,4,April,1,zooplankton net,338,Net,V=pr2h ,50,15,3.333333333,zooplankton,Rotifera,monogonont rotifers,adult,na,Keratella quadarata conf.,0.5,0.5,0.0125,0.0125,12.5,12.5,1022.653859,0.001022654,0.001022654,0.001124919,0.00028123,0.000112492
1352,Darcy,Silwood,E1,4,April,1,zooplankton net,339,Net,V=pr2h ,50,15,3.333333333,zooplankton,Rotifera,monogonont rotifers,adult,na,Keratella quadarata conf.,0.5,0.5,0.0125,0.0125,12.5,12.5,1022.653859,0.001022654,0.001022654,0.001124919,0.00028123,0.000112492
1353,Darcy,Silwood,E1,4,April,1,zooplankton net,340,Net,V=pr2h ,50,15,3.333333333,zooplankton,Rotifera,monogonont rotifers,adult,na,Keratella quadarata conf.,0.5,0.5,0.0125,0.0125,12.5,12.5,1022.653859,0.001022654,0.001022654,0.001124919,0.00028123,0.000112492
1354,Darcy,Silwood,E1,4,April,1,zooplankton net,341,Net,V=pr2h ,50,15,3.333333333,zooplankton,Rotifera,monogonont rotifers,adult,na,Keratella quadarata conf.,0.5,0.5,0.0125,0.0125,12.5,12.5,1022.653859,0.001022654,0.001022654,0.001124919,0.00028123,0.000112492
1355,Darcy,Silwood,E1,4,April,1,zooplankton net,342,Net,V=pr2h ,50,15,3.333333333,zooplankton,Rotifera,monogonont rotifers,adult,na,Keratella quadarata conf.,0.5,0.5,0.0125,0.0125,12.5,12.5,1022.653859,0.001022654,0.001022654,0.001124919,0.00028123,0.000112492
1356,Darcy,Silwood,E1,4,April,1,zooplankton net,343,Net,V=pr2h ,50,15,3.333333333,zooplankton,Rotifera,monogonont rotifers,adult,na,Keratella quadarata conf.,0.5,0.5,0.0125,0.0125,12.5,12.5,1022.653859,0.001022654,0.001022654,0.001124919,0.00028123,0.000112492
1357,Darcy,Silwood,E1,4,April,1,zooplankton net,344,Net,V=pr2h ,50,15,3.333333333,zooplankton,Rotifera,monogonont rotifers,adult,na,Keratella quadarata conf.,0.5,0.5,0.0125,0.0125,12.5,12.5,1022.653859,0.001022654,0.001022654,0.001124919,0.00028123,0.000112492
1358,Darcy,Silwood,E1,4,April,1,zooplankton net,345,Net,V=pr2h ,50,15,3.333333333,zooplankton,Rotifera,monogonont rotifers,adult,na,Keratella quadarata conf.,0.5,0.5,0.0125,0.0125,12.5,12.5,1022.653859,0.001022654,0.001022654,0.001124919,0.00028123,0.000112492
1359,Darcy,Silwood,E1,4,April,1,zooplankton net,346,Net,V=pr2h ,50,15,3.333333333,zooplankton,Rotifera,monogonont rotifers,adult,na,Keratella quadarata conf.,0.5,0.5,0.0125,0.0125,12.5,12.5,1022.653859,0.001022654,0.001022654,0.001124919,0.00028123,0.000112492
1360,Darcy,Silwood,E1,4,April,1,zooplankton net,347,Net,V=pr2h ,50,15,3.333333333,zooplankton,Rotifera,monogonont rotifers,adult,na,Keratella quadarata conf.,0.5,0.5,0.0125,0.0125,12.5,12.5,1022.653859,0.001022654,0.001022654,0.001124919,0.00028123,0.000112492
1361,Darcy,Silwood,E1,4,April,1,zooplankton net,348,Net,V=pr2h ,50,15,3.333333333,zooplankton,Rotifera,monogonont rotifers,adult,na,Keratella quadarata conf.,0.5,0.5,0.0125,0.0125,12.5,12.5,1022.653859,0.001022654,0.001022654,0.001124919,0.00028123,0.000112492
1362,Darcy,Silwood,E1,4,April,1,zooplankton net,349,Net,V=pr2h ,50,15,3.333333333,zooplankton,Rotifera,monogonont rotifers,adult,na,Keratella quadarata conf.,0.5,0.5,0.0125,0.0125,12.5,12.5,1022.653859,0.001022654,0.001022654,0.001124919,0.00028123,0.000112492
1363,Darcy,Silwood,E1,4,April,1,zooplankton net,350,Net,V=pr2h ,50,15,3.333333333,zooplankton,Rotifera,monogonont rotifers,adult,na,Keratella quadarata conf.,0.5,0.5,0.0125,0.0125,12.5,12.5,1022.653859,0.001022654,0.001022654,0.001124919,0.00028123,0.000112492
1364,Darcy,Silwood,E1,4,April,1,zooplankton net,351,Net,V=pr2h ,50,15,3.333333333,zooplankton,Rotifera,monogonont rotifers,adult,na,Keratella quadarata conf.,0.5,0.5,0.0125,0.0125,12.5,12.5,1022.653859,0.001022654,0.001022654,0.001124919,0.00028123,0.000112492
1365,Darcy,Silwood,E1,4,April,1,zooplankton net,352,Net,V=pr2h ,50,15,3.333333333,zooplankton,Rotifera,monogonont rotifers,adult,na,Keratella quadarata conf.,0.5,0.5,0.0125,0.0125,12.5,12.5,1022.653859,0.001022654,0.001022654,0.001124919,0.00028123,0.000112492
1366,Darcy,Silwood,E1,4,April,1,zooplankton net,353,Net,V=pr2h ,50,15,3.333333333,zooplankton,Rotifera,monogonont rotifers,adult,na,Keratella quadarata conf.,0.5,0.5,0.0125,0.0125,12.5,12.5,1022.653859,0.001022654,0.001022654,0.001124919,0.00028123,0.000112492
1367,Darcy,Silwood,E1,4,April,1,zooplankton net,354,Net,V=pr2h ,50,15,3.333333333,zooplankton,Rotifera,monogonont rotifers,adult,na,Keratella quadarata conf.,0.5,0.5,0.0125,0.0125,12.5,12.5,1022.653859,0.001022654,0.001022654,0.001124919,0.00028123,0.000112492
1368,Darcy,Silwood,E1,4,April,1,zooplankton net,355,Net,V=pr2h ,50,15,3.333333333,zooplankton,Rotifera,monogonont rotifers,adult,na,Keratella quadarata conf.,0.5,0.5,0.0125,0.0125,12.5,12.5,1022.653859,0.001022654,0.001022654,0.001124919,0.00028123,0.000112492
1369,Darcy,Silwood,E1,4,April,1,zooplankton net,356,Net,V=pr2h ,50,15,3.333333333,zooplankton,Rotifera,monogonont rotifers,adult,na,Keratella quadarata conf.,0.5,0.5,0.0125,0.0125,12.5,12.5,1022.653859,0.001022654,0.001022654,0.001124919,0.00028123,0.000112492
1370,Darcy,Silwood,E1,4,April,1,zooplankton net,357,Net,V=pr2h ,50,15,3.333333333,zooplankton,Rotifera,monogonont rotifers,adult,na,Keratella quadarata conf.,0.5,0.5,0.0125,0.0125,12.5,12.5,1022.653859,0.001022654,0.001022654,0.001124919,0.00028123,0.000112492
1371,Darcy,Silwood,E1,4,April,1,zooplankton net,358,Net,V=pr2h ,50,15,3.333333333,zooplankton,Rotifera,monogonont rotifers,adult,na,Keratella quadarata conf.,0.5,0.5,0.0125,0.0125,12.5,12.5,1022.653859,0.001022654,0.001022654,0.001124919,0.00028123,0.000112492
1372,Darcy,Silwood,E1,4,April,1,zooplankton net,359,Net,V=pr2h ,50,15,3.333333333,zooplankton,Rotifera,monogonont rotifers,adult,na,Keratella quadarata conf.,0.5,0.5,0.0125,0.0125,12.5,12.5,1022.653859,0.001022654,0.001022654,0.001124919,0.00028123,0.000112492
1373,Darcy,Silwood,E1,4,April,1,zooplankton net,360,Net,V=pr2h ,50,15,3.333333333,zooplankton,Rotifera,monogonont rotifers,adult,na,Keratella quadarata conf.,0.5,0.5,0.0125,0.0125,12.5,12.5,1022.653859,0.001022654,0.001022654,0.001124919,0.00028123,0.000112492
1374,Darcy,Silwood,E1,4,April,1,zooplankton net,361,Net,V=pr2h ,50,15,3.333333333,zooplankton,Rotifera,monogonont rotifers,adult,na,Keratella quadarata conf.,0.5,0.5,0.0125,0.0125,12.5,12.5,1022.653859,0.001022654,0.001022654,0.001124919,0.00028123,0.000112492
1375,Darcy,Silwood,E1,4,April,1,zooplankton net,362,Net,V=pr2h ,50,15,3.333333333,zooplankton,Rotifera,monogonont rotifers,adult,na,Keratella quadarata conf.,0.5,0.5,0.0125,0.0125,12.5,12.5,1022.653859,0.001022654,0.001022654,0.001124919,0.00028123,0.000112492
1376,Darcy,Silwood,E1,4,April,1,zooplankton net,363,Net,V=pr2h ,50,15,3.333333333,zooplankton,Rotifera,monogonont rotifers,adult,na,Keratella quadarata conf.,0.5,0.5,0.0125,0.0125,12.5,12.5,1022.653859,0.001022654,0.001022654,0.001124919,0.00028123,0.000112492
1377,Darcy,Silwood,E1,4,April,1,zooplankton net,364,Net,V=pr2h ,50,15,3.333333333,zooplankton,Rotifera,monogonont rotifers,adult,na,Keratella quadarata conf.,0.5,0.5,0.0125,0.0125,12.5,12.5,1022.653859,0.001022654,0.001022654,0.001124919,0.00028123,0.000112492
1378,Darcy,Silwood,E1,4,April,1,zooplankton net,365,Net,V=pr2h ,50,15,3.333333333,zooplankton,Rotifera,monogonont rotifers,adult,na,Keratella quadarata conf.,0.5,0.5,0.0125,0.0125,12.5,12.5,1022.653859,0.001022654,0.001022654,0.001124919,0.00028123,0.000112492
1379,Darcy,Silwood,E1,4,April,1,zooplankton net,366,Net,V=pr2h ,50,15,3.333333333,zooplankton,Rotifera,monogonont rotifers,adult,na,Keratella quadarata conf.,0.5,0.5,0.0125,0.0125,12.5,12.5,1022.653859,0.001022654,0.001022654,0.001124919,0.00028123,0.000112492
1380,Darcy,Silwood,E1,4,April,1,zooplankton net,367,Net,V=pr2h ,50,15,3.333333333,zooplankton,Rotifera,monogonont rotifers,adult,na,Keratella quadarata conf.,0.5,0.5,0.0125,0.0125,12.5,12.5,1022.653859,0.001022654,0.001022654,0.001124919,0.00028123,0.000112492
1381,Darcy,Silwood,E1,4,April,1,zooplankton net,368,Net,V=pr2h ,50,15,3.333333333,zooplankton,Rotifera,monogonont rotifers,adult,na,Keratella quadarata conf.,0.5,0.5,0.0125,0.0125,12.5,12.5,1022.653859,0.001022654,0.001022654,0.001124919,0.00028123,0.000112492
1382,Darcy,Silwood,E1,4,April,1,zooplankton net,369,Net,V=pr2h ,50,15,3.333333333,zooplankton,Rotifera,monogonont rotifers,adult,na,Keratella quadarata conf.,0.5,0.5,0.0125,0.0125,12.5,12.5,1022.653859,0.001022654,0.001022654,0.001124919,0.00028123,0.000112492
1383,Darcy,Silwood,E1,4,April,1,zooplankton net,370,Net,V=pr2h ,50,15,3.333333333,zooplankton,Rotifera,monogonont rotifers,adult,na,Keratella quadarata conf.,0.5,0.5,0.0125,0.0125,12.5,12.5,1022.653859,0.001022654,0.001022654,0.001124919,0.00028123,0.000112492
1384,Darcy,Silwood,E1,4,April,1,zooplankton net,371,Net,V=pr2h ,50,15,3.333333333,zooplankton,Rotifera,monogonont rotifers,adult,na,Keratella quadarata conf.,0.5,0.5,0.0125,0.0125,12.5,12.5,1022.653859,0.001022654,0.001022654,0.001124919,0.00028123,0.000112492
1044,Darcy,Silwood,E1,4,April,1,zooplankton net,30,Net,V=pr2h ,50,15,3.333333333,zooplankton,Rotifera,monogonont rotifers,adult,na,Brachionus,1,0.5,0.025,0.0125,25,12.5,2045.307717,0.002045308,0.002045308,0.002249838,0.00056246,0.000224984
1045,Darcy,Silwood,E1,4,April,1,zooplankton net,31,Net,V=pr2h ,50,15,3.333333333,zooplankton,Rotifera,monogonont rotifers,adult,na,Brachionus,1,0.5,0.025,0.0125,25,12.5,2045.307717,0.002045308,0.002045308,0.002249838,0.00056246,0.000224984
1046,Darcy,Silwood,E1,4,April,1,zooplankton net,32,Net,V=pr2h ,50,15,3.333333333,zooplankton,Rotifera,monogonont rotifers,adult,na,Brachionus,1,0.5,0.025,0.0125,25,12.5,2045.307717,0.002045308,0.002045308,0.002249838,0.00056246,0.000224984
1047,Darcy,Silwood,E1,4,April,1,zooplankton net,33,Net,V=pr2h ,50,15,3.333333333,zooplankton,Rotifera,monogonont rotifers,adult,na,Brachionus,1,0.5,0.025,0.0125,25,12.5,2045.307717,0.002045308,0.002045308,0.002249838,0.00056246,0.000224984
1048,Darcy,Silwood,E1,4,April,1,zooplankton net,34,Net,V=pr2h ,50,15,3.333333333,zooplankton,Rotifera,monogonont rotifers,adult,na,Brachionus,1,0.5,0.025,0.0125,25,12.5,2045.307717,0.002045308,0.002045308,0.002249838,0.00056246,0.000224984
1049,Darcy,Silwood,E1,4,April,1,zooplankton net,35,Net,V=pr2h ,50,15,3.333333333,zooplankton,Rotifera,monogonont rotifers,adult,na,Brachionus,1,0.5,0.025,0.0125,25,12.5,2045.307717,0.002045308,0.002045308,0.002249838,0.00056246,0.000224984
1050,Darcy,Silwood,E1,4,April,1,zooplankton net,36,Net,V=pr2h ,50,15,3.333333333,zooplankton,Rotifera,monogonont rotifers,adult,na,Brachionus,1,0.5,0.025,0.0125,25,12.5,2045.307717,0.002045308,0.002045308,0.002249838,0.00056246,0.000224984
1051,Darcy,Silwood,E1,4,April,1,zooplankton net,37,Net,V=pr2h ,50,15,3.333333333,zooplankton,Rotifera,monogonont rotifers,adult,na,Brachionus,1,0.5,0.025,0.0125,25,12.5,2045.307717,0.002045308,0.002045308,0.002249838,0.00056246,0.000224984
1052,Darcy,Silwood,E1,4,April,1,zooplankton net,38,Net,V=pr2h ,50,15,3.333333333,zooplankton,Rotifera,monogonont rotifers,adult,na,Brachionus,1,0.5,0.025,0.0125,25,12.5,2045.307717,0.002045308,0.002045308,0.002249838,0.00056246,0.000224984
1053,Darcy,Silwood,E1,4,April,1,zooplankton net,39,Net,V=pr2h ,50,15,3.333333333,zooplankton,Rotifera,monogonont rotifers,adult,na,Brachionus,1,0.5,0.025,0.0125,25,12.5,2045.307717,0.002045308,0.002045308,0.002249838,0.00056246,0.000224984
1054,Darcy,Silwood,E1,4,April,1,zooplankton net,40,Net,V=pr2h ,50,15,3.333333333,zooplankton,Rotifera,monogonont rotifers,adult,na,Brachionus,1,0.5,0.025,0.0125,25,12.5,2045.307717,0.002045308,0.002045308,0.002249838,0.00056246,0.000224984
1055,Darcy,Silwood,E1,4,April,1,zooplankton net,41,Net,V=pr2h ,50,15,3.333333333,zooplankton,Rotifera,monogonont rotifers,adult,na,Brachionus,1,0.5,0.025,0.0125,25,12.5,2045.307717,0.002045308,0.002045308,0.002249838,0.00056246,0.000224984
1056,Darcy,Silwood,E1,4,April,1,zooplankton net,42,Net,V=pr2h ,50,15,3.333333333,zooplankton,Rotifera,monogonont rotifers,adult,na,Brachionus,1,0.5,0.025,0.0125,25,12.5,2045.307717,0.002045308,0.002045308,0.002249838,0.00056246,0.000224984
1057,Darcy,Silwood,E1,4,April,1,zooplankton net,43,Net,V=pr2h ,50,15,3.333333333,zooplankton,Rotifera,monogonont rotifers,adult,na,Brachionus,1,0.5,0.025,0.0125,25,12.5,2045.307717,0.002045308,0.002045308,0.002249838,0.00056246,0.000224984
1058,Darcy,Silwood,E1,4,April,1,zooplankton net,44,Net,V=pr2h ,50,15,3.333333333,zooplankton,Rotifera,monogonont rotifers,adult,na,Brachionus,1,0.5,0.025,0.0125,25,12.5,2045.307717,0.002045308,0.002045308,0.002249838,0.00056246,0.000224984
1059,Darcy,Silwood,E1,4,April,1,zooplankton net,45,Net,V=pr2h ,50,15,3.333333333,zooplankton,Rotifera,monogonont rotifers,adult,na,Brachionus,1,0.5,0.025,0.0125,25,12.5,2045.307717,0.002045308,0.002045308,0.002249838,0.00056246,0.000224984
1060,Darcy,Silwood,E1,4,April,1,zooplankton net,46,Net,V=pr2h ,50,15,3.333333333,zooplankton,Rotifera,monogonont rotifers,adult,na,Brachionus,1,0.5,0.025,0.0125,25,12.5,2045.307717,0.002045308,0.002045308,0.002249838,0.00056246,0.000224984
1061,Darcy,Silwood,E1,4,April,1,zooplankton net,47,Net,V=pr2h ,50,15,3.333333333,zooplankton,Rotifera,monogonont rotifers,adult,na,Brachionus,1,0.5,0.025,0.0125,25,12.5,2045.307717,0.002045308,0.002045308,0.002249838,0.00056246,0.000224984
1062,Darcy,Silwood,E1,4,April,1,zooplankton net,48,Net,V=pr2h ,50,15,3.333333333,zooplankton,Rotifera,monogonont rotifers,adult,na,Brachionus,1,0.5,0.025,0.0125,25,12.5,2045.307717,0.002045308,0.002045308,0.002249838,0.00056246,0.000224984
1063,Darcy,Silwood,E1,4,April,1,zooplankton net,49,Net,V=pr2h ,50,15,3.333333333,zooplankton,Rotifera,monogonont rotifers,adult,na,Brachionus,1,0.5,0.025,0.0125,25,12.5,2045.307717,0.002045308,0.002045308,0.002249838,0.00056246,0.000224984
1064,Darcy,Silwood,E1,4,April,1,zooplankton net,50,Net,V=pr2h ,50,15,3.333333333,zooplankton,Rotifera,monogonont rotifers,adult,na,Brachionus,1,0.5,0.025,0.0125,25,12.5,2045.307717,0.002045308,0.002045308,0.002249838,0.00056246,0.000224984
1065,Darcy,Silwood,E1,4,April,1,zooplankton net,51,Net,V=pr2h ,50,15,3.333333333,zooplankton,Rotifera,monogonont rotifers,adult,na,Brachionus,1,0.5,0.025,0.0125,25,12.5,2045.307717,0.002045308,0.002045308,0.002249838,0.00056246,0.000224984
1066,Darcy,Silwood,E1,4,April,1,zooplankton net,52,Net,V=pr2h ,50,15,3.333333333,zooplankton,Rotifera,monogonont rotifers,adult,na,Brachionus,1,0.5,0.025,0.0125,25,12.5,2045.307717,0.002045308,0.002045308,0.002249838,0.00056246,0.000224984
1067,Darcy,Silwood,E1,4,April,1,zooplankton net,53,Net,V=pr2h ,50,15,3.333333333,zooplankton,Rotifera,monogonont rotifers,adult,na,Brachionus,1,0.5,0.025,0.0125,25,12.5,2045.307717,0.002045308,0.002045308,0.002249838,0.00056246,0.000224984
1068,Darcy,Silwood,E1,4,April,1,zooplankton net,54,Net,V=pr2h ,50,15,3.333333333,zooplankton,Rotifera,monogonont rotifers,adult,na,Brachionus,1,0.5,0.025,0.0125,25,12.5,2045.307717,0.002045308,0.002045308,0.002249838,0.00056246,0.000224984
1069,Darcy,Silwood,E1,4,April,1,zooplankton net,55,Net,V=pr2h ,50,15,3.333333333,zooplankton,Rotifera,monogonont rotifers,adult,na,Brachionus,1,0.5,0.025,0.0125,25,12.5,2045.307717,0.002045308,0.002045308,0.002249838,0.00056246,0.000224984
1070,Darcy,Silwood,E1,4,April,1,zooplankton net,56,Net,V=pr2h ,50,15,3.333333333,zooplankton,Rotifera,monogonont rotifers,adult,na,Brachionus,1,0.5,0.025,0.0125,25,12.5,2045.307717,0.002045308,0.002045308,0.002249838,0.00056246,0.000224984
1071,Darcy,Silwood,E1,4,April,1,zooplankton net,57,Net,V=pr2h ,50,15,3.333333333,zooplankton,Rotifera,monogonont rotifers,adult,na,Brachionus,1,0.5,0.025,0.0125,25,12.5,2045.307717,0.002045308,0.002045308,0.002249838,0.00056246,0.000224984
1072,Darcy,Silwood,E1,4,April,1,zooplankton net,58,Net,V=pr2h ,50,15,3.333333333,zooplankton,Rotifera,monogonont rotifers,adult,na,Brachionus,1,0.5,0.025,0.0125,25,12.5,2045.307717,0.002045308,0.002045308,0.002249838,0.00056246,0.000224984
1073,Darcy,Silwood,E1,4,April,1,zooplankton net,59,Net,V=pr2h ,50,15,3.333333333,zooplankton,Rotifera,monogonont rotifers,adult,na,Brachionus,1,0.5,0.025,0.0125,25,12.5,2045.307717,0.002045308,0.002045308,0.002249838,0.00056246,0.000224984
1074,Darcy,Silwood,E1,4,April,1,zooplankton net,60,Net,V=pr2h ,50,15,3.333333333,zooplankton,Rotifera,monogonont rotifers,adult,na,Brachionus,1,0.5,0.025,0.0125,25,12.5,2045.307717,0.002045308,0.002045308,0.002249838,0.00056246,0.000224984
1075,Darcy,Silwood,E1,4,April,1,zooplankton net,61,Net,V=pr2h ,50,15,3.333333333,zooplankton,Rotifera,monogonont rotifers,adult,na,Brachionus,1,0.5,0.025,0.0125,25,12.5,2045.307717,0.002045308,0.002045308,0.002249838,0.00056246,0.000224984
1076,Darcy,Silwood,E1,4,April,1,zooplankton net,62,Net,V=pr2h ,50,15,3.333333333,zooplankton,Rotifera,monogonont rotifers,adult,na,Brachionus,1,0.5,0.025,0.0125,25,12.5,2045.307717,0.002045308,0.002045308,0.002249838,0.00056246,0.000224984
1077,Darcy,Silwood,E1,4,April,1,zooplankton net,63,Net,V=pr2h ,50,15,3.333333333,zooplankton,Rotifera,monogonont rotifers,adult,na,Brachionus,1,0.5,0.025,0.0125,25,12.5,2045.307717,0.002045308,0.002045308,0.002249838,0.00056246,0.000224984
1078,Darcy,Silwood,E1,4,April,1,zooplankton net,64,Net,V=pr2h ,50,15,3.333333333,zooplankton,Rotifera,monogonont rotifers,adult,na,Brachionus,1,0.5,0.025,0.0125,25,12.5,2045.307717,0.002045308,0.002045308,0.002249838,0.00056246,0.000224984
1079,Darcy,Silwood,E1,4,April,1,zooplankton net,65,Net,V=pr2h ,50,15,3.333333333,zooplankton,Rotifera,monogonont rotifers,adult,na,Brachionus,1,0.5,0.025,0.0125,25,12.5,2045.307717,0.002045308,0.002045308,0.002249838,0.00056246,0.000224984
1080,Darcy,Silwood,E1,4,April,1,zooplankton net,66,Net,V=pr2h ,50,15,3.333333333,zooplankton,Rotifera,monogonont rotifers,adult,na,Brachionus,1,0.5,0.025,0.0125,25,12.5,2045.307717,0.002045308,0.002045308,0.002249838,0.00056246,0.000224984
1081,Darcy,Silwood,E1,4,April,1,zooplankton net,67,Net,V=pr2h ,50,15,3.333333333,zooplankton,Rotifera,monogonont rotifers,adult,na,Brachionus,1,0.5,0.025,0.0125,25,12.5,2045.307717,0.002045308,0.002045308,0.002249838,0.00056246,0.000224984
1082,Darcy,Silwood,E1,4,April,1,zooplankton net,68,Net,V=pr2h ,50,15,3.333333333,zooplankton,Rotifera,monogonont rotifers,adult,na,Brachionus,1,0.5,0.025,0.0125,25,12.5,2045.307717,0.002045308,0.002045308,0.002249838,0.00056246,0.000224984
1083,Darcy,Silwood,E1,4,April,1,zooplankton net,69,Net,V=pr2h ,50,15,3.333333333,zooplankton,Rotifera,monogonont rotifers,adult,na,Brachionus,1,0.5,0.025,0.0125,25,12.5,2045.307717,0.002045308,0.002045308,0.002249838,0.00056246,0.000224984
1084,Darcy,Silwood,E1,4,April,1,zooplankton net,70,Net,V=pr2h ,50,15,3.333333333,zooplankton,Rotifera,monogonont rotifers,adult,na,Brachionus,1,0.5,0.025,0.0125,25,12.5,2045.307717,0.002045308,0.002045308,0.002249838,0.00056246,0.000224984
1085,Darcy,Silwood,E1,4,April,1,zooplankton net,71,Net,V=pr2h ,50,15,3.333333333,zooplankton,Rotifera,monogonont rotifers,adult,na,Brachionus,1,0.5,0.025,0.0125,25,12.5,2045.307717,0.002045308,0.002045308,0.002249838,0.00056246,0.000224984
1086,Darcy,Silwood,E1,4,April,1,zooplankton net,72,Net,V=pr2h ,50,15,3.333333333,zooplankton,Rotifera,monogonont rotifers,adult,na,Brachionus,1,0.5,0.025,0.0125,25,12.5,2045.307717,0.002045308,0.002045308,0.002249838,0.00056246,0.000224984
1087,Darcy,Silwood,E1,4,April,1,zooplankton net,73,Net,V=pr2h ,50,15,3.333333333,zooplankton,Rotifera,monogonont rotifers,adult,na,Brachionus,1,0.5,0.025,0.0125,25,12.5,2045.307717,0.002045308,0.002045308,0.002249838,0.00056246,0.000224984
1088,Darcy,Silwood,E1,4,April,1,zooplankton net,74,Net,V=pr2h ,50,15,3.333333333,zooplankton,Rotifera,monogonont rotifers,adult,na,Brachionus,1,0.5,0.025,0.0125,25,12.5,2045.307717,0.002045308,0.002045308,0.002249838,0.00056246,0.000224984
1089,Darcy,Silwood,E1,4,April,1,zooplankton net,75,Net,V=pr2h ,50,15,3.333333333,zooplankton,Rotifera,monogonont rotifers,adult,na,Brachionus,1,0.5,0.025,0.0125,25,12.5,2045.307717,0.002045308,0.002045308,0.002249838,0.00056246,0.000224984
